,U2M,V250,TROPT,TROPPB,T2M,TQL,T500,TOX,U850,PS,V850,OMEGA500,H250,Q250,T2MDEW,PBLTOP,CLDPRS,V50M,Q500,DISPH,H1000,TO3,TS,T10M,TROPPT,TQI,SLP,U250,Q850,ZLCL,TQV,V2M,T250,TROPQ,V10M,H850,T850,U50M,U10M,QV2M,CLDTMP,TROPPV,H500,V500,T2MWET,U500,QV10M,LWGAB,SWLAND,PRECLSCORR,PRECCUCORR,PARDF,SWGDN,PRECSNOCORR,PARDR,generation_mw
2023-07-02 11:30:00+00:00,4.7766256,6.918536,221.78644,22655.611,292.97482,0.01404953,258.51074,0.007001562,9.640423,100191.67,1.2433606,-0.0789734,10558.359,9.872499e-05,280.99072,80532.734,28031.06,0.7653357,0.000651363,0.36383057,96.89744,326.11462,295.45792,292.0649,22654.033,0.024356842,101154.84,35.396187,0.0050697797,1674.0107,13.854737,0.43730003,224.35092,5.091538e-05,0.61403,1452.9934,277.5297,8.089225,6.71085,0.006608543,233.45297,21297.857,5662.8003,-0.083512306,280.99387,23.520782,0.0061660465,320.45102,621.656,1.2819518e-09,0.0,161.47037,741.37805,0.0,152.57214,122.27346
2023-07-02 12:30:00+00:00,4.903251,7.818894,221.6908,22653.543,293.4074,0.014951706,258.3346,0.007093568,9.913794,100163.695,1.3871493,-0.07182346,10553.908,9.701509e-05,281.01505,79667.516,28794.453,0.7921779,0.0007649716,0.36376953,94.41261,330.40417,295.7454,292.52475,22654.64,0.022567749,101124.64,35.217075,0.005049562,1780.0007,14.103912,0.44515318,224.29808,5.075507e-05,0.62742037,1452.875,278.01605,8.364363,6.9086857,0.006623798,234.81265,22410.158,5660.625,0.075167984,281.02405,23.465843,0.006163188,325.7236,616.2079,1.0778778e-09,0.0,174.42336,736.3607,0.0,137.51073,139.30662
2023-07-02 13:30:00+00:00,5.1437335,7.9556885,221.51466,22656.035,293.6405,0.011383057,258.32047,0.0071406006,10.369042,100142.51,1.4010358,-0.06352778,10549.245,9.5373616e-05,280.98914,79243.05,28817.686,0.77661467,0.00058770255,0.3637085,92.60535,332.6019,295.73816,292.826,22653.64,0.015443802,101102.06,35.143757,0.005050426,1864.6737,14.130047,0.4316216,224.2319,5.1404568e-05,0.6128001,1452.6814,278.32352,8.885384,7.29227,0.0066133137,234.5928,22558.547,5658.734,-0.019276425,280.9958,23.680893,0.00615269,326.28778,596.74744,7.9861223e-10,0.0,164.90729,714.91,0.0,137.65875,130.41150000000002
2023-07-02 14:30:00+00:00,5.434417,7.4885983,221.23802,22656.078,293.69498,0.006245613,258.3577,0.0071500894,11.040027,100121.54,1.0908294,-0.03261417,10543.497,9.629126e-05,280.98724,79145.61,28818.99,0.5633043,0.00036835726,0.3637085,90.82206,333.04926,295.54254,292.93777,22653.152,0.006023407,101080.42,35.33168,0.005069396,1831.6271,14.064118,0.3099178,224.16907,5.3915857e-05,0.44341135,1451.7556,278.47827,9.521556,7.7546453,0.006615215,234.45685,21590.553,5655.6816,-0.15723336,280.99753,24.018717,0.006168897,317.81873,578.9912,5.1532223e-10,0.0,121.229416,695.78357,0.0,172.49884,105.27889
2023-07-02 15:30:00+00:00,5.580413,7.4443097,220.86555,22653.918,293.49274,0.0047254562,258.28033,0.0071543423,11.554281,100098.9,0.60954744,-0.0086784065,10537.164,9.840219e-05,280.94733,79274.055,28813.096,0.35643077,0.00027985108,0.3637085,88.83249,333.2426,294.93414,292.878,22652.22,0.0024814606,101056.56,36.426865,0.0051179854,1809.0831,13.990751,0.2060777,224.11368,5.4555494e-05,0.29682434,1450.1058,278.5572,9.949719,8.01865,0.0065989997,234.28966,19838.508,5652.9023,-0.6419549,280.9553,24.305767,0.0061784303,305.95386,521.1969,3.7194103e-10,1.2716359e-11,67.53357,633.4768,0.0,199.0904,101.55246
2023-07-02 16:30:00+00:00,5.4873295,7.886691,220.574,22649.857,292.89447,0.009984016,258.33344,0.007188791,11.711844,100077.92,0.30808568,0.03694743,10529.905,9.4628995e-05,280.87772,79984.05,38638.844,0.35565495,0.00021125766,0.36364746,86.956604,334.85156,293.66528,292.5016,22651.578,0.002360344,101034.58,38.2908,0.005243823,1795.7424,13.8411045,0.22092915,223.91913,5.2065086e-05,0.32025623,1447.8479,278.47644,10.0518,7.9593964,0.006565621,242.20166,19574.592,5651.373,-1.5733097,280.8844,24.37572,0.006197503,307.32758,387.49377,1.3582317e-09,1.7895352e-10,61.032326,480.86584,0.0,140.44913,77.85837000000001
2023-07-02 17:30:00+00:00,5.257182,7.829685,220.45728,22651.54,292.0274,0.0207901,258.5708,0.0072235893,11.929436,100074.06,-0.035956327,0.093343884,10522.544,8.314365e-05,280.87268,80507.89,61729.902,0.31534827,0.00014574971,0.36358643,86.737625,336.47092,292.17432,291.89154,22655.104,0.0003427267,101032.7,40.450108,0.005399169,1725.6931,13.799122,0.20281672,223.73059,4.57201e-05,0.2971419,1446.5125,278.26953,10.016463,7.7138767,0.0065627676,260.57135,19353.008,5650.761,-2.2190223,280.8832,24.52129,0.0062575913,306.40366,254.9548,5.4092117e-09,1.5381423e-09,45.944572,325.47763,0.0,88.68136,41.163776
2023-07-02 18:30:00+00:00,4.6963897,6.641424,220.83786,22986.355,290.83725,0.03956604,258.7837,0.007265917,12.184628,100089.09,-0.60757285,0.096425325,10515.408,5.5315428e-05,280.99582,81333.125,79468.6,0.11004877,0.00014555985,0.36358643,88.17161,338.44965,290.3791,290.95963,22652.69,2.9626301e-13,101050.67,41.713463,0.0055104834,1593.1053,14.048061,0.08673322,223.51248,3.921608e-05,0.12942803,1446.1072,277.9649,9.698897,7.004836,0.006619044,274.26703,20561.46,5650.0903,-2.1094398,281.002,25.055128,0.0063825315,319.52078,114.621864,1.3247312e-07,3.5709347e-09,30.123531,150.47488,0.0,30.254795,20.133986
2023-07-02 19:30:00+00:00,4.0033436,2.8909583,221.1828,23322.637,289.443,0.056877136,258.89474,0.0072938264,12.162848,100121.66,-1.2812278,0.04639566,10509.114,4.9954146e-05,281.31714,84854.734,79451.65,0.030160308,0.00017429095,0.36358643,90.697296,339.74493,288.69482,289.75183,22653.264,7.3091533e-13,101082.625,39.33675,0.0055169775,1401.4663,14.369448,0.049153686,223.27095,3.8684364e-05,0.07412851,1446.1609,277.54526,9.201791,6.0839744,0.0067621083,273.96783,22538.13,5648.0,-1.1729801,281.31946,25.240032,0.0065885386,335.95563,24.17911,2.0947209e-07,6.7695334e-09,10.065611,31.926315,0.0,1.9022825,4.6775454
2023-07-02 20:30:00+00:00,3.6143072,1.1202192,220.24188,22653.516,288.43463,0.057525635,258.9084,0.007316332,11.634304,100164.95,-1.7124484,-0.015841216,10507.083,5.435023e-05,281.6039,85943.336,79547.48,0.22348678,0.00019155341,0.36346436,94.42081,341.1693,287.7846,288.76486,22652.742,3.643308e-11,101129.1,37.07737,0.005384348,1231.9502,14.594634,0.1374911,222.57285,3.1574993e-05,0.2088834,1447.5847,277.25864,8.723184,5.537759,0.006891831,273.7447,22654.572,5646.951,0.1821351,281.60306,25.407646,0.006750688,344.22968,0.20639709,1.3358373e-07,1.0837284e-08,0.082507156,0.26127732,0.0,5.028887e-07,0.021571351
2023-07-02 21:30:00+00:00,3.4133604,1.4217861,219.67075,22653.752,287.66376,0.03609848,258.80685,0.0073211705,10.961656,100187.83,-1.9338291,-0.044421166,10504.504,5.902713e-05,281.85907,88628.67,80091.3,0.48818982,0.00022552024,0.36346436,96.1673,341.52435,287.00626,287.98505,22653.764,7.7882994e-08,101151.49,36.816833,0.00517461,1079.8015,14.984142,0.24309075,222.13588,2.817463e-05,0.37263858,1447.6382,277.2052,8.3681135,5.247052,0.007011069,273.86206,22654.605,5643.953,1.5804117,281.86118,25.825064,0.0068890024,334.58286,0.0,9.351604e-08,3.9724526e-09,0.0,0.0,0.0,0.0,0.0
2023-07-02 22:30:00+00:00,3.2313526,2.465015,219.13196,22656.559,286.68262,0.018222809,258.4484,0.00730455,10.365985,100184.92,-1.7456715,-0.03670594,10500.533,6.69233e-05,282.1324,87990.59,80859.164,0.81665766,0.0004053316,0.36346436,95.68745,340.75116,285.9433,287.04218,22654.133,3.954768e-05,101145.46,37.282814,0.005018425,919.33386,15.841047,0.3599463,222.0549,2.7990422e-05,0.55820143,1445.7627,277.28452,8.294413,5.009673,0.0071398476,274.31482,22621.506,5639.036,2.3035483,282.13446,26.614576,0.007046395,314.54126,0.0,8.769264e-08,3.0952383e-09,0.0,0.0,0.0,0.0,0.0
2023-07-02 23:30:00+00:00,3.1900353,3.9620056,218.61064,22654.64,285.71515,0.012809753,257.99634,0.007276876,10.3190565,100165.54,-1.3560147,0.014977366,10494.732,6.675164e-05,282.48834,87104.59,80715.04,1.0317528,0.00079000514,0.3633423,94.118385,339.4581,284.98813,286.0846,22655.303,2.2143126e-05,101127.125,37.79993,0.004964311,744.6911,17.30847,0.4483477,222.05972,3.0363295e-05,0.6986634,1443.0771,277.34515,8.355923,4.962497,0.007318219,274.2905,21360.29,5632.749,1.987596,282.49155,27.414043,0.007257195,298.96222,0.0,1.2077791e-07,8.204082e-09,0.0,0.0,0.0,0.0,0.0
2023-07-03 00:30:00+00:00,3.1779184,5.766301,218.48439,22652.762,285.1016,0.01266098,257.67368,0.007251993,10.633538,100138.5,-0.97464466,0.03518477,10485.893,5.5719098e-05,282.91748,89688.555,73763.57,0.97007036,0.0011837566,0.3633423,92.098206,338.29626,284.4659,285.44885,22654.918,0.00014403462,101103.81,37.743446,0.0049424795,568.9877,18.556015,0.42822182,222.06815,3.3335393e-05,0.66550434,1440.1442,277.32303,8.151376,4.92745,0.0075347177,269.88544,20912.303,5626.0312,1.6982198,282.91968,27.669428,0.007498492,295.33572,0.0,1.9341027e-07,9.179893e-09,0.0,0.0,0.0,0.0,0.0
2023-07-03 01:30:00+00:00,3.088993,7.1020865,218.49544,22651.2,284.66656,0.020212173,257.28082,0.0072479444,11.043085,100123.03,-0.75362396,0.011384398,10475.238,5.146671e-05,283.30075,90809.36,52935.23,0.84691405,0.0014295608,0.3633423,90.335014,338.10757,284.1377,284.96686,22655.973,0.002077818,101083.266,37.86205,0.0049185604,422.33813,19.044952,0.39019328,222.20213,3.4039782e-05,0.6049278,1437.5051,277.19577,7.798374,4.7758465,0.0077359183,255.71045,22249.912,5618.881,2.5983675,283.3078,27.619503,0.007713993,297.6773,0.0,3.190078e-07,1.3893022e-08,0.0,0.0,0.0,0.0,0.0
2023-07-03 02:30:00+00:00,2.9570785,7.1484275,218.55151,22651.04,284.4802,0.042087555,256.77423,0.007231205,11.215421,100103.6,-0.66320896,-0.06354275,10463.439,5.7553196e-05,283.53665,92694.81,35373.035,0.7302202,0.0015587808,0.36328125,89.171715,337.3242,284.04352,284.7356,22652.86,0.0105781555,101070.15,38.97272,0.004881191,349.6943,19.182001,0.33651948,222.34393,2.9357157e-05,0.5208187,1435.3954,276.95227,7.330108,4.5625343,0.00785892,241.75903,21052.35,5611.202,4.194607,283.54123,27.61196,0.007845575,304.99905,0.0,6.130223e-07,5.7021403e-08,0.0,0.0,0.0,0.0,0.0
2023-07-03 03:30:00+00:00,2.771929,7.846898,218.81418,22652.066,284.45004,0.049713135,256.23563,0.0072116163,11.305473,100097.6,-0.71791935,-0.08721802,10451.713,6.376696e-05,283.64484,98303.48,34867.727,0.99749935,0.0016181481,0.3632202,88.269295,336.36835,284.14764,284.65082,22652.834,0.010305405,101059.41,40.546654,0.0048135594,283.74838,19.175123,0.44188678,222.30632,2.552473e-05,0.68004596,1433.5347,276.69855,6.673249,4.2589345,0.007914241,240.54971,20917.736,5603.4062,4.4600096,283.63934,27.540125,0.007900894,316.94702,0.18123026,9.604047e-07,4.5569024e-08,0.064215146,0.22955209,0.0,1.240712e-08,2.8482906e-05
2023-07-03 04:30:00+00:00,2.6672645,9.194914,219.13718,22653.727,284.49002,0.03363037,255.98187,0.007228296,11.302011,100089.375,-0.67229795,0.030984849,10441.227,6.567681e-05,283.6645,99344.09,59171.695,1.7367821,0.001519444,0.3632202,87.66681,336.69217,284.3545,284.6455,22653.086,0.00087988377,101052.11,42.156113,0.004702104,280.83307,18.566694,0.7903873,222.32649,2.4319743e-05,1.2024071,1432.0975,276.52655,6.1486464,4.069515,0.007923733,260.22977,22164.729,5598.561,2.3699222,283.66064,27.100937,0.007906575,301.38806,29.928633,9.1810443e-07,2.0858492e-08,12.90628,39.303436,0.0,1.988068,3.4148752
2023-07-03 05:30:00+00:00,3.1196263,9.9250345,219.64124,23018.906,285.64813,0.024585724,256.1786,0.0072686924,11.625365,100092.58,-0.5515373,0.14540952,10432.143,5.6646735e-05,283.74817,98710.016,84268.266,2.033341,0.00082409545,0.36315918,88.1642,338.5739,286.28857,285.512,22725.371,1.1563301e-05,101058.09,43.0052,0.0045895204,360.97446,17.586895,1.2389907,222.42365,2.7792874e-05,1.8000666,1431.9371,276.40298,5.6512427,4.534477,0.007971367,277.15506,21719.35,5596.4214,0.06794381,283.74753,26.65282,0.007917965,286.44656,128.74796,5.687166e-07,9.5856834e-08,30.861263,171.05753,0.0,37.519985,14.080411
2023-07-03 06:30:00+00:00,4.1670065,9.16346,220.6128,24276.96,287.63834,0.029083252,256.51868,0.007285766,12.519268,100115.8,-0.3647303,0.12849241,10423.2705,4.5952853e-05,282.60187,91542.055,79589.6,1.1551505,0.00055337034,0.36315918,89.95303,339.373,288.7048,287.32343,24175.504,1.1213124e-06,101078.85,42.047318,0.004479775,767.458,17.352345,0.8153881,222.00557,3.719149e-05,1.1746558,1433.6711,276.3347,7.7126684,6.0033526,0.0073809945,273.86554,23375.664,5595.7783,-0.058112264,282.6055,26.735365,0.007236989,287.1579,252.19388,8.7463036e-07,8.368215e-08,40.995647,323.52255,0.0,92.75792,33.527704
2023-07-03 07:30:00+00:00,4.8306866,8.230949,220.97803,26218.021,289.0393,0.060913086,256.4673,0.0072740884,13.634401,100117.0,0.1328355,0.071552336,10416.588,4.7075217e-05,281.60773,87403.27,63048.65,1.4169916,0.00073087227,0.36309814,90.39366,338.82568,290.54068,288.51935,26221.477,0.00035774708,101082.484,40.08029,0.0043799775,1064.3502,17.649323,0.8783853,221.07863,4.9682163e-05,1.2589241,1434.8501,276.53116,8.694956,6.9253483,0.0068964986,259.85468,22753.385,5595.383,1.5591592,281.61392,27.626356,0.0066781077,291.15497,376.89978,1.1964762e-06,4.844314e-08,51.276047,469.4519,0.0,144.3779,77.40805999999999
2023-07-03 08:30:00+00:00,5.3252254,8.333665,220.56259,26652.012,290.12317,0.093948364,256.18234,0.0072786314,14.356613,100108.24,1.130826,0.03524548,10412.811,4.8635844e-05,281.13754,85019.336,68396.12,2.0629344,0.0010042192,0.3630371,89.63579,339.04214,291.97882,289.4403,26652.318,0.00022247434,101071.26,38.699028,0.0048455875,1249.8356,18.493484,1.2268691,220.65038,5.2885927e-05,1.7562227,1436.0989,276.6211,9.517676,7.624421,0.006679048,264.91006,22651.244,5594.382,2.473905,281.1429,29.229652,0.0064101135,295.53796,483.0664,2.5161976e-06,1.1884114e-07,64.618454,588.29285,0.0,181.1774,107.72046
2023-07-03 09:30:00+00:00,5.66723,7.849324,220.63376,26651.766,291.21356,0.12973022,255.80438,0.007277309,14.456253,100095.59,2.5415823,0.025872529,10410.571,4.799593e-05,281.36765,83275.35,58707.96,2.855349,0.0013027192,0.3630371,88.58362,338.9781,293.40845,290.38922,26652.686,0.00047156215,101057.875,38.036667,0.0054613175,1347.7002,20.279266,1.6599916,220.81897,5.1741965e-05,2.3745499,1438.2676,276.53888,10.102674,8.105597,0.0067868107,259.2609,22654.871,5594.021,2.3788936,281.3749,30.346218,0.0064759166,299.41452,587.4446,4.8477395e-06,3.226782e-07,68.26958,703.19183,0.0,227.49908,111.91184
2023-07-03 10:30:00+00:00,6.038638,6.926919,220.37338,26655.068,292.05746,0.19747925,255.47586,0.0072705196,14.804756,100083.67,3.7350335,0.041677445,10409.335,5.0858907e-05,281.989,81665.09,39961.668,3.5842233,0.0013616087,0.36297607,87.29146,338.66235,294.3686,291.15802,26648.877,0.006362915,101041.305,37.7445,0.005828815,1364.8248,22.145042,2.0583205,220.81339,5.7318797e-05,2.9502125,1440.2288,277.05127,10.827062,8.655807,0.0070824646,242.53279,22654.156,5594.4287,2.0459862,281.9958,31.26704,0.006742009,308.38324,651.0594,8.90549e-06,1.4238547e-06,85.41121,771.69135,0.0,241.02397,91.16195
2023-07-03 11:30:00+00:00,6.4666743,7.2886324,220.2324,26650.152,292.4368,0.2599182,255.22733,0.0072966106,15.572261,100058.71,4.4324512,0.053991795,10407.973,5.206581e-05,282.586,79802.47,35818.863,4.008767,0.0013406278,0.36291504,85.492165,339.8763,294.29352,291.64868,26650.111,0.0062713623,101018.0,38.366737,0.006108604,1371.242,23.378752,2.2610846,220.89336,5.9753886e-05,3.2642903,1441.5398,277.70844,11.817379,9.334806,0.007374311,239.5469,22651.496,5594.924,2.00292,282.5925,32.471905,0.007042441,326.5893,589.7405,1.5981988e-05,4.773746e-06,130.94489,699.9441,0.0,167.04218,132.12842
2023-07-03 12:30:00+00:00,6.8780894,6.32743,221.19807,26649.73,292.6156,0.2775879,255.17847,0.0073586516,16.730352,100031.38,4.752233,0.054432273,10407.586,5.1505613e-05,283.13916,78667.25,50265.93,4.1932707,0.0014233593,0.36291504,83.11188,342.76904,294.1569,291.94293,26646.572,0.0011734962,100988.195,39.39679,0.0063091153,1344.1338,24.067854,2.33236,221.47552,5.8867052e-05,3.3850293,1441.4944,278.19055,12.77344,9.983961,0.007656637,256.86707,22650.56,5595.329,2.4287229,283.13885,33.47999,0.0073324014,333.16254,547.7283,2.4094266e-05,8.546166e-06,95.005135,646.42163,0.0,183.08112,145.89796
2023-07-03 13:30:00+00:00,7.086793,4.450989,221.78621,26647.746,292.25296,0.25982666,255.19678,0.0073965145,17.916107,100003.74,4.582944,0.05139935,10407.91,5.366749e-05,283.3344,79898.16,49452.492,3.893742,0.0014858247,0.36291504,80.81883,344.54004,292.98648,291.86023,26651.12,0.0016615391,100960.08,39.726902,0.0064266366,1311.9375,24.47524,2.1106462,221.82138,6.292771e-05,3.0869722,1440.5234,278.4825,13.495197,10.372088,0.007764472,256.09814,22651.82,5595.036,3.2029212,283.34326,34.319706,0.0074822083,350.66226,373.82733,2.1547465e-05,8.286041e-06,91.50981,444.07947,0.0,103.180435,56.126756
2023-07-03 14:30:00+00:00,7.281385,2.3740857,221.88428,26644.299,292.3107,0.2399292,255.11742,0.007398829,18.720808,99980.94,4.024664,0.049488723,10409.558,5.5985227e-05,283.444,79610.95,49756.926,3.3617902,0.0014803414,0.362854,78.908806,344.65063,293.11984,291.9657,26647.23,0.00085163116,100937.39,40.990875,0.0064253747,1317.3679,24.63996,1.8109956,221.83322,6.580737e-05,2.6535277,1439.294,278.54968,13.941867,10.670058,0.007818888,256.50934,22650.998,5594.0635,4.0478406,283.4449,35.165787,0.0075385277,346.61728,380.96692,1.9049152e-05,7.896653e-06,86.838005,455.87598,0.0,111.58363,60.140471
2023-07-03 15:30:00+00:00,7.4586563,1.0007356,221.99704,26645.648,292.45984,0.2444458,255.03745,0.0073921205,18.887163,99957.54,3.1258965,0.012850702,10412.154,5.6297384e-05,283.10883,79753.36,50450.355,2.6524944,0.0014681853,0.36279297,76.77585,344.32776,293.18805,292.14087,26645.35,0.00031638145,100912.34,42.700294,0.006298536,1400.9937,24.323439,1.4405379,221.71252,6.646058e-05,2.112175,1437.7574,278.545,14.28683,10.93603,0.007646298,257.14166,22648.441,5591.849,4.8999205,283.10834,35.824017,0.0073564057,333.5677,390.2071,1.1534041e-05,5.618772e-06,68.3663,473.60376,0.0,134.85968,89.78277
2023-07-03 16:30:00+00:00,7.3578086,0.9717939,221.39957,25588.84,292.1428,0.19970703,254.83806,0.007400972,18.625832,99956.9,1.8582399,-0.0077471137,10413.756,5.5486358e-05,282.47043,81015.055,53403.11,1.7830052,0.0014219331,0.36279297,76.57678,344.7402,292.5749,291.91068,25589.615,0.00034484267,100910.61,43.709927,0.0060903304,1445.5011,23.261055,0.9812951,221.547,5.7738198e-05,1.4421782,1436.7822,278.38666,14.1282625,10.815905,0.007329716,258.95734,22650.38,5588.493,4.915039,282.4745,36.275867,0.007072256,328.47308,318.8675,4.63754e-06,2.4112906e-06,63.573418,394.86176,0.0,103.93747,66.253664
2023-07-03 17:30:00+00:00,6.8453608,0.8001678,220.80057,24623.244,291.30194,0.14981079,254.7811,0.007430323,17.950886,99980.586,0.6320801,-0.0072105825,10415.064,5.6219407e-05,281.90598,83763.38,60079.363,1.0089834,0.0012827117,0.36279297,78.79029,346.118,291.3312,291.2223,24622.607,5.939044e-05,100937.28,43.701725,0.0058666696,1431.5874,21.928892,0.57554495,221.50551,4.97059e-05,0.8493848,1436.6282,277.97034,13.307323,10.0957985,0.0070532085,263.89313,22649.885,5586.254,3.6518383,281.9138,36.502415,0.006836769,320.51212,218.4129,2.7204749e-06,1.0747606e-06,46.82066,278.57056,0.0,68.70828,38.834574
2023-07-03 18:30:00+00:00,5.886338,0.99026036,220.7203,24541.5,290.13403,0.11218262,254.86673,0.007452149,17.202084,100019.74,-0.50586367,-0.034032673,10416.189,6.227914e-05,281.70016,87067.37,42579.215,0.7212703,0.0012304888,0.3626709,82.189255,347.14032,289.71225,290.24792,24540.379,0.0006878376,100978.55,43.76471,0.0054993257,1356.0,21.220995,0.4167378,221.58708,5.1389146e-05,0.61984646,1437.2816,277.77786,11.890824,8.750418,0.006952132,247.15189,22652.418,5584.8516,2.6282835,281.70374,36.22646,0.0067738118,315.39813,114.00676,4.3038203e-06,1.2014364e-06,32.675957,150.28668,0.0,27.006186,14.275227
2023-07-03 19:30:00+00:00,4.7698593,1.6509975,220.66724,24541.885,288.75092,0.10232544,254.72295,0.00747063,16.362185,100069.63,-1.4280922,-0.059660405,10416.934,6.708075e-05,281.8334,90042.22,31299.45,1.085593,0.0012574203,0.3626709,86.31872,347.99478,287.99408,289.0467,24545.178,0.0034151077,101028.43,43.615273,0.0050870674,1206.1907,21.033077,0.55014634,221.79105,5.461804e-05,0.8299426,1439.0271,277.82895,10.476673,7.192215,0.0070093237,233.89056,22654.36,5584.455,2.1375942,281.8401,35.468704,0.0068719997,321.13287,28.905731,1.8500176e-06,3.5322145e-07,12.964447,37.619335,0.0,1.2994905,2.8671171
2023-07-03 20:30:00+00:00,3.849946,2.095636,220.69742,24546.186,287.46332,0.10423279,254.4826,0.0074995067,15.307592,100135.15,-1.7072185,-0.071944416,10417.92,6.516262e-05,282.12424,97322.42,34863.324,1.8673829,0.0013074923,0.3626709,91.7989,349.7224,286.68225,287.8281,24544.46,0.005153656,101094.45,43.25988,0.0049234247,1014.79895,20.997185,0.82808554,221.90562,5.1741932e-05,1.266082,1442.5183,277.76712,9.032455,5.8889503,0.007140881,238.12576,22654.877,5585.95,2.0025043,282.12848,34.54367,0.007038837,320.22656,0.33154106,7.0659075e-07,8.800743e-08,0.12328575,0.42128918,0.0,1.0130441e-07,0.000783581742
2023-07-03 21:30:00+00:00,3.1707277,2.4619985,220.78128,24547.633,286.55887,0.10273743,254.34122,0.007521945,14.446702,100170.17,-1.3473529,-0.07337579,10414.692,5.888938e-05,282.54913,99419.51,45212.176,2.8997998,0.00133491,0.36254883,94.83381,350.88123,285.91724,286.883,24545.799,0.005268097,101131.78,42.81678,0.0047539626,828.8975,20.976023,1.230363,221.85356,4.8066206e-05,1.891832,1443.9363,277.69675,7.677609,4.881347,0.007347803,250.48022,22653.377,5584.6797,2.228094,282.55112,33.940395,0.0072619827,318.73114,0.0,5.4579823e-07,7.54942e-08,0.0,0.0,0.0,0.0,0.0
2023-07-03 22:30:00+00:00,3.0693777,2.6391823,220.86646,24546.758,286.03064,0.092819214,254.33531,0.007525495,14.113692,100192.25,-0.79890263,-0.0629493,10409.377,5.189112e-05,282.90228,99442.68,46780.406,3.4444346,0.0013363478,0.36254883,96.41753,351.05557,285.48526,286.3155,24545.674,0.006041527,101151.55,42.163578,0.004587954,679.3595,20.959642,1.5010594,221.77701,4.6147252e-05,2.2982051,1444.2902,277.6482,7.2792044,4.704222,0.0075232484,252.09659,22654.39,5581.414,2.7162592,282.90762,33.607033,0.0074612694,317.78088,0.0,4.4784025e-07,1.205238e-07,0.0,0.0,0.0,0.0,0.0
2023-07-03 23:30:00+00:00,3.063839,2.7474709,220.96576,24629.586,285.63306,0.08552551,254.36084,0.0075192163,14.161896,100199.32,-0.3461322,-0.050115705,10403.433,5.129684e-05,283.3604,99443.41,43460.52,3.578447,0.0013580656,0.36254883,96.876755,350.75333,285.15585,285.8904,24628.977,0.008489609,101158.25,41.560673,0.00447291,532.49286,20.971691,1.5983841,221.65814,4.8050617e-05,2.4380288,1443.9851,277.57556,7.1261587,4.678278,0.007757837,248.73984,22654.732,5577.4736,3.100049,283.36127,33.51041,0.0077187456,316.3472,0.0,6.0713035e-07,3.1599762e-07,0.0,0.0,0.0,0.0,0.0
2023-07-04 00:30:00+00:00,3.0535743,2.8002768,220.97195,24710.531,285.3741,0.08226013,254.42578,0.0075131305,14.398881,100195.836,0.048610896,-0.029886603,10397.761,5.296674e-05,283.77917,99442.09,41454.08,3.5542667,0.0014065348,0.3624878,96.91317,350.4637,284.9651,285.60043,24712.482,0.011890411,101159.14,41.053967,0.0044114855,415.21783,20.992025,1.6175474,221.51299,5.0429087e-05,2.4597278,1443.5121,277.51227,6.994441,4.648265,0.007979088,246.29935,22655.195,5574.2383,3.1503606,283.7772,33.649227,0.007954296,317.46677,0.0,8.3988726e-07,6.5453827e-07,0.0,0.0,0.0,0.0,0.0
2023-07-04 01:30:00+00:00,3.0245883,2.7903945,221.18152,25182.488,285.24103,0.084854126,254.5179,0.0075067338,14.705046,100205.47,0.2300837,-0.008281708,10393.519,5.4222244e-05,284.05408,99448.05,41292.633,3.416528,0.001447939,0.36242676,97.161156,350.18057,284.87253,285.44974,25180.816,0.0128479,101162.5,40.81021,0.0044381074,362.7954,21.097683,1.5646605,221.42416,5.40287e-05,2.3769407,1443.2015,277.42157,6.898792,4.5992374,0.008125928,245.62524,22656.506,5571.8066,3.2738855,284.05817,33.558495,0.008108761,320.0027,0.0,1.2275185e-06,1.245295e-06,0.0,0.0,0.0,0.0,0.0
2023-07-04 02:30:00+00:00,2.9244556,2.8605204,221.64679,25964.367,285.1452,0.09611511,254.61215,0.0074999942,14.872278,100208.336,0.3134205,0.021028757,10390.652,5.2527845e-05,284.18652,99454.766,41289.25,3.2312534,0.0014717735,0.36242676,97.5343,349.86444,284.7638,285.3624,25968.818,0.011434555,101166.984,40.637714,0.004548717,336.46228,21.245329,1.4510812,221.40915,5.8809346e-05,2.2116132,1442.9178,277.3631,6.8042226,4.462,0.008198368,245.46646,22653.133,5570.254,3.5480046,284.1907,33.60899,0.008186925,320.34735,0.0,1.2724773e-06,8.375743e-07,0.0,0.0,0.0,0.0,0.0
2023-07-04 03:30:00+00:00,2.713756,2.956597,220.99976,24742.857,284.9135,0.098983765,254.67435,0.007493624,14.841203,100200.84,0.4308465,0.059399962,10390.021,5.065316e-05,284.19086,99447.44,42364.805,3.0616739,0.0014775101,0.36236572,97.0946,349.52176,284.44742,285.16632,24747.363,0.0058231354,101160.945,40.689964,0.0046507413,322.24005,21.106401,1.2931683,221.45674,4.4054745e-05,1.9917126,1442.0272,277.43036,6.6947765,4.1833005,0.008202149,247.15509,22654.996,5569.913,3.5217073,284.1946,34.01255,0.008192616,314.87872,0.15082736,1.438788e-06,6.031859e-07,0.054233566,0.1909324,0.0,4.47943e-11,0.0
